Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
82	12.269369	0.49143404	13.011937	11.414651	13.333333333333334	68.35714	8.689383	1.9346353	13.451794	5.279669	83000	-2.8967857e-08	0.12147417	-0.016289597	-0.087198064	0.58816785	0.0017298781	0.075	79.0	1946.0082032680511
83	11.990526	0.79737455	13.142713	10.679588	26.666666666666668	68.35714	8.897146	1.8597287	13.237299	5.7976127	84000	-1.692772e-08	0.06804622	-0.016983952	-0.032733507	0.58712435	0.004579361	0.077	79.0	1969.498973608017
84	12.276184	0.67676276	13.245054	10.634032	26.666666666666668	70.85714	8.860964	1.9573264	13.337008	5.6849613	85000	1.4305115e-09	0.15637572	-0.030190077	-0.041780524	0.6188201	0.007287676	0.111	79.0	1993.122630596161
85	12.178535	0.57108396	13.11471	11.026184	13.333333333333334	69.85714	8.855885	1.9147637	13.160801	5.8445077	86000	-3.3378602e-09	0.06693827	-0.022613125	-0.017904848	0.56214976	0.0117603475	0.099	79.0	2016.8124842643738
86	12.170219	0.6096166	12.838404	11.053438	20.0	68.57143	8.755805	1.9110816	13.072301	5.5161095	87000	5.3167344e-08	0.053920556	-0.018617602	-0.028625365	0.5611514	0.01089406	0.082	79.0	2040.7084393501282
87	11.901037	0.75963086	13.19019	10.458567	6.25	66.4	8.852199	1.835637	13.115435	5.8373165	88000	1.9073487e-09	0.06260406	-0.017445944	-0.017838798	0.51999265	-0.0029908044	0.076	79.0	2064.7892236709595
88	12.341927	0.5179425	13.097645	11.094413	26.666666666666668	68.35714	8.911772	1.924552	13.299241	5.7095733	89000	-9.536744e-10	0.050205663	-0.015412231	-0.019955864	0.51186216	0.0052244603	0.062	79.0	2088.6532361507416
89	12.1599865	0.50210917	12.899762	10.978621	20.0	67.64286	8.967222	1.8342074	13.0596895	6.001096	90000	3.8146974e-09	0.053110357	-0.02196137	-0.021702148	0.5018992	0.013921396	0.1	79.0	2116.3913350105286
90	12.357824	0.5468755	13.304579	11.704867	33.33333333333333	68.21429	8.940514	1.8737072	12.959408	5.688446	91000	4.2915342e-09	0.046485152	-0.015219187	-0.018638264	0.49248105	0.004962621	0.063	79.0	2140.870453596115
91	12.459015	0.45932388	13.478327	11.814437	20.0	68.21429	8.998632	1.919291	13.395406	5.877151	92000	-1.5735626e-08	0.053616412	-0.019387934	-0.03897506	0.48403364	0.004820263	0.092	79.0	2164.6956548690796
92	12.445533	0.66087246	13.209172	11.023274	26.666666666666668	70.0	9.094402	1.9423615	13.298352	5.7452025	93000	1.2874604e-08	0.12360062	-0.024778998	-0.050971813	0.43185976	0.015040731	0.08	74.0	2188.44788980484
93	13.020478	0.61095	13.968445	12.014548	21.428571428571427	73.76923	9.246526	2.0435	13.161013	5.9467487	94000	1.4781952e-08	0.10800539	-0.023679113	-0.05647394	0.51772976	0.007414837	0.087	79.0	2212.136726140976
94	12.360095	0.6534495	13.658013	11.296176	40.0	68.42857	8.975273	1.9156322	13.733818	5.8101025	95000	-9.059906e-09	0.039989702	-0.015826214	-0.018465435	0.40860724	0.0119865555	0.06	79.0	2236.0818514823914
95	12.264327	0.59681493	13.410756	11.15136	6.666666666666667	67.21429	9.05882	1.8520633	13.303758	5.9744596	96000	1.3828277e-08	0.027572818	-0.01639668	-0.012613318	0.441512	0.0073392545	0.056	79.0	2259.6336040496826
96	12.601959	0.529203	13.612203	11.820883	40.0	69.35714	9.079935	1.9382509	13.529555	5.64576	97000	1.7166137e-08	0.034835223	-0.019669814	-0.016474456	0.45936114	0.00035374914	0.093	79.0	2283.6942648887634
97	12.756738	0.60463816	13.417004	11.4403105	21.428571428571427	72.0	9.360639	2.0521793	14.14849	6.064765	98000	-2.2411346e-08	0.17062925	-0.010175741	-0.062344886	0.4764357	0.016072374	0.103	6.0	2307.1075541973114
98	11.679643	0.53021014	13.021016	10.96971	50.0	64.6	8.801727	1.7583827	13.118722	5.870885	99000	7.1525574e-10	0.05227158	-0.009967501	-0.030378958	0.3194951	0.0037842856	0.058	79.0	2330.4835991859436
99	11.882329	0.7415837	13.101378	10.358153	31.25	65.46667	8.778121	1.7917908	13.3919115	5.7074685	100000	1.3351441e-08	0.03898921	-0.015668357	-0.012267446	0.3907545	0.0066199694	0.062	79.0	2354.0016479492188
