Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
86	4.0059056	5.66775	9.998159	-9.096617	83.33333333333334	84.454544	2.0384037	2.7655797	10.273416	-5.510828	87000	0.006952642	6.0155025	0.0	-4.414448	1.0653424	0.107912526	0.067	0.0	4428.877721309662
87	3.8798323	6.249998	9.448423	-14.419684	100.0	84.09091	3.6330533	3.2855003	10.575443	-7.271668	88000	0.0021455153	6.956985	0.0	-3.680927	1.0842146	0.098688886	0.064	0.0	4459.341824531555
88	3.3297727	6.05973	11.546007	-9.2332115	91.66666666666666	85.181816	3.1524694	3.2048087	10.861704	-10.281147	89000	-0.010650163	6.6445975	0.0	-4.167473	1.0711176	0.14122444	0.084	0.0	4516.45872426033
89	2.485834	5.696974	12.125957	-7.3571544	92.3076923076923	79.583336	1.8013413	4.4115744	12.085364	-11.137817	90000	-0.0057564997	10.797317	0.0	-7.729898	1.0466164	0.14652415	0.082	0.0	4546.834496974945
90	5.053422	6.146537	10.413752	-8.857459	83.33333333333334	86.72727	2.410514	3.495905	11.91708	-5.269279	91000	0.011690303	6.175958	0.0	-4.741336	1.0827146	0.11733468	0.065	0.0	4603.865787267685
91	6.460329	5.782384	11.675527	-7.4944053	100.0	86.72727	4.1906238	3.531843	11.7376175	-4.807034	92000	0.00080618646	5.796056	0.0	-2.218184	1.1097822	0.033849414	0.03	0.0	4661.857422828674
92	5.063881	3.9199426	10.810308	-2.3400662	91.66666666666666	88.0	4.125557	3.7463665	13.082662	-6.4733605	93000	0.005550306	5.4809976	0.0	-3.9733558	1.1078688	0.118732266	0.073	0.0	4717.407149076462
93	6.148786	5.30744	11.06117	-6.7901945	69.23076923076923	79.833336	3.6973224	2.9965224	12.118984	-4.308917	94000	0.0035427625	4.867757	0.0	-2.769725	1.0866992	0.07830556	0.062	0.0	4779.479820489883
94	6.9769835	2.873693	9.802859	1.6593572	91.66666666666666	83.09091	4.8685236	2.4412265	11.40343	-2.2366905	95000	0.00013309038	5.2148185	0.0	-3.7357883	1.0908669	0.087407604	0.047	0.0	4813.5994029045105
95	7.0081544	5.7616153	11.157001	-8.971402	72.72727272727273	94.4	5.317325	2.0830553	12.05114	1.1853623	96000	-0.005540143	8.375493	0.0	-3.36441	1.1197451	0.06503147	0.041	0.0	4870.619939088821
96	4.9582024	6.084158	10.388277	-8.362883	83.33333333333334	83.333336	3.5440228	2.281282	10.477704	-2.935814	97000	0.019393692	11.460768	0.0	-8.106307	1.0837525	0.08067913	0.061	0.0	4928.883004903793
97	6.101227	4.4272323	10.586516	-3.977989	100.0	83.0	3.8219454	4.4148	15.313731	-6.779668	98000	0.009387957	11.089878	0.0	-9.013082	1.1087035	0.054885987	0.045	0.0	4988.542776584625
98	6.791179	3.4640267	11.271758	1.3779105	76.92307692307693	81.0	4.6363153	2.687209	11.827415	-3.3278048	99000	0.00030721902	2.1613848	0.0	-0.8893107	1.0945327	0.056861367	0.031	0.0	5046.013045787811
99	4.330145	3.7273533	9.226889	-2.5311701	100.0	85.454544	4.227582	2.142167	10.914014	-0.023918182	100000	0.0019531047	5.7508965	0.0	-2.8690226	1.0889028	0.14618777	0.082	0.0	5103.079431772232
